source_page,source_column,source_store_area_sqm,source_open_year,source_open_month,source_name,corrected_name,corrected_prefecture,corrected_municipality,corrected_open_year,corrected_open_month,address,notes
7,left,4154.0,2002.0,4.0,,品川プリンスホテル アネックスタワー,東京都,港区,2002.0,4.0,東京都港区高輪4丁目10-30,google_maps_partial_name_match_preferred; corrected_ocr_name_ブリンス_to_プリンス; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
9,right,4146.0,2007.0,9.0,,ココロット鶴ヶ峰,神奈川県,横浜市旭区,2007.0,9.0,神奈川県横浜市旭区鶴ケ峰2丁目82-1,google_maps_name_match_preferred; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
19,left,4089.0,1981.0,7.0,,呉駅ビル クレスト,広島県,呉市,1981.0,7.0,広島県呉市宝町1-16,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
5,right,4075.0,1986.0,11.0,,いなげや毛呂店,埼玉県,入間郡毛呂山町,1986.0,11.0,埼玉県入間郡毛呂山町岩井西2丁目14-6,google_maps_partial_name_match_preferred; corrected_ocr_name_毛3_to_毛呂; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
8,left,4006.0,2008.0,12.0,,京王リトナード北野,東京都,八王子市,2008.0,12.0,東京都八王子市打越町335-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
12,right,4000.0,1990.0,11.0,,バロー掛川店,静岡県,掛川市,1990.0,11.0,静岡県掛川市大池539,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
12,left,4000.0,1994.0,7.0,,ボナンザプラザヨシヅヤ海津平田店,岐阜県,海津市,1994.0,7.0,岐阜県海津市平田町今尾1617,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
13,right,3994.0,1994.0,3.0,,バロー春日井西店,愛知県,春日井市,1994.0,3.0,愛知県春日井市西高山町2丁目3-6,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
17,left,3991.0,1992.0,9.0,,デュオこうべ,兵庫県,神戸市中央区,1992.0,9.0,兵庫県神戸市中央区相生町3丁目2-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
19,right,3978.0,2003.0,6.0,,イオンタウン小郡,山口県,山口市,2003.0,6.0,山口県山口市小郡前田町2-24,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
22,left,3954.0,2007.0,12.0,,別府山の手ライフガーデン,大分県,別府市,2007.0,12.0,大分県別府市山の手町9-39,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
20,left,3919.0,1996.0,11.0,,ショッピングセンターウイングポート,香川県,高松市,1996.0,11.0,香川県高松市香川町大野916-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
11,left,3897.0,1992.0,10.0,,井波コミュニティプラザ アスモ,富山県,南砺市,1992.0,10.0,富山県南砺市山見京願1739-2,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
3,left,3895.0,1994.0,11.0,,リオン・ドール鎌田店,福島県,福島市,1994.0,11.0,福島県福島市鎌田字西舟戸11-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
8,left,3893.0,2024.0,10.0,,EQUiA竹ノ塚(エキア竹ノ塚),東京都,足立区,2024.0,10.0,東京都足立区西竹の塚2丁目1-2,google_maps_partial_name_match_preferred; corrected_brand_spelling_EQUIiA_to_EQUiA; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
11,right,3882.0,1975.0,4.0,,ショッピングタウンあおぞら,長野県,長野市,1975.0,4.0,長野県長野市東和田930,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
5,right,3880.0,2018.0,6.0,,アクロスプラザ坂戸,埼玉県,坂戸市,2018.0,6.0,埼玉県坂戸市日の出町5-30,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
17,right,3880.0,1995.0,10.0,,ヤマダストアー花田店,兵庫県,姫路市,1995.0,10.0,兵庫県姫路市花田町小川75,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
18,left,3873.0,1974.0,3.0,,サンビオラ1番館,兵庫県,宝塚市,1974.0,3.0,兵庫県宝塚市南口2丁目14-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
15,right,3861.0,1966.0,7.0,,ドーチカ(ドージマ地下センター),大阪府,大阪市北区,1966.0,7.0,大阪府大阪市北区堂島1丁目6,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
10,right,3849.0,1991.0,7.0,,新潟ふるさと村 バザール館,新潟県,新潟市西区,1991.0,7.0,新潟県新潟市西区山田2307,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
11,right,3810.0,2024.0,3.0,,くるふ福井駅,福井県,福井市,2024.0,3.0,福井県福井市中央1丁目1-25,google_maps_name_match_preferred; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
22,left,3800.0,2019.0,6.0,,大分オーパ,大分県,大分市,2019.0,6.0,大分県大分市中央町1丁目2-17,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
8,left,3798.0,2009.0,12.0,,フレンテ南大沢新館,東京都,八王子市,2009.0,12.0,東京都八王子市南大沢2丁目1-6,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
19,right,3840.0,1981.0,10.0,,Be st.(ビーストリート),山口県,光市,1981.0,10.0,山口県光市虹ケ浜3丁目4-10,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
21,left,3808.0,1997.0,3.0,,サザンモール久留米,福岡県,久留米市,1997.0,3.0,福岡県久留米市大善寺町宮本456,google_maps_partial_name_match_preferred; corrected_official_name_to_サザンモール久留米; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
22,left,3800.0,2013.0,10.0,,アクロスプラザ森町,大分県,大分市,2013.0,10.0,大分県大分市森町181-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
5,left,3781.0,1998.0,6.0,,シルピアショッピングスクエア,埼玉県,東松山市,1998.0,6.0,埼玉県東松山市松葉町4丁目3-18,google_maps_partial_name_match_preferred; corrected_ocr_name_シルビア_to_シルピア; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
8,left,3781.0,2013.0,9.0,,アトレヴィ大塚,東京都,豊島区,2013.0,9.0,東京都豊島区南大塚3丁目33-1,google_maps_name_match_preferred; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
9,left,3780.0,1968.0,9.0,,ユニオンセンター,神奈川県,横浜市金沢区,1968.0,9.0,神奈川県横浜市金沢区泥亀2丁目5-1,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
10,right,3771.0,2000.0,4.0,,栃尾ショッピングモール トッピィ,新潟県,長岡市,2000.0,4.0,新潟県長岡市楡原408,google_maps_partial_name_match_preferred; corrected_ocr_name_トッピイ_to_トッピィ; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
21,right,3770.0,2006.0,10.0,,ショッピングセンターティアラ(対馬市交流センター),長崎県,対馬市,2006.0,10.0,長崎県対馬市厳原町今屋敷661-3,google_maps_name_match_preferred; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
22,left,3761.0,1989.0,12.0,,植木ショッピングプラザ ウエッキー,熊本県,熊本市北区,1989.0,12.0,熊本県熊本市北区植木町舞尾620,google_maps_name_match_preferred; google_maps_location_preferred_over_pdf_ocr; gsi_address_geocoded; policy=google_maps_partial_or_full_name_match_preferred
